,CUSTOMER_ID,CUSTOMER_NAME,SSN,AGE,CUSTOMER_EDUCATION_LEVEL,ADDRESS_LINE1,ADDRESS_LINE2,CITY,POSTAL_CODE,MARITAL_STATUS,NO_OF_FAMILY_MEMBERS,EMPLOYMENT_STATUS,HOUSE_TYPE
1288,A00002602,Robert Beaufort,239-09-7109,32,High School,7509 Linda Lane,,Panama City,32404,Y,2,Y,Mortgage
1289,A00006881,Pamela Withers,867-84-4199,40,Bachelor,2209 June Drive,,Nashville,37214,Y,6,Y,Mortgage
1290,A00004801,Mark Crosby,570-22-7497,30,Masters,33655 5th Street,,Union City,94587,N,6,Y,Rent
1291,A00006059,Carl Leblanc,612-60-1241,35,High School,324 East Drive,,Montgomery,36113,N,2,Y,Mortgage
1292,A00004523,Brian Lewis,727-35-9623,31,Bachelor,6687 Xenon Drive,,Arvada,80004,N,5,Y,Mortgage
1293,A00002809,George Mccarthy,218-82-0610,53,College,31 Yosemite Avenue,,Oakland,94611,N,5,Y,Mortgage
1294,A00002534,Lucy Garrett,155-76-5507,39,Bachelor,2729 East 14th Street,,Panama City,32401,N,5,Y,Mortgage
1295,A00006789,Mary Beard,517-38-2814,34,College,30 Tanner Street,,Manchester,6042,Y,7,Y,Mortgage
1296,A00002706,Joseph Caughey,095-70-0379,61,Bachelor,8349 West Stella Way,,Glendale,85305,Y,3,N,Rent
1297,A00004395,Steven Lee,432-97-2294,50,Bachelor,654 Laurette Place,,Hayward,94544,N,3,Y,Own
1298,A00009187,Reginald Lewis,595-08-9632,39,Bachelor,345 Buckland Hills Drive,#7,Manchester,6042,Y,2,Y,Rent
1299,A00006162,Donnie Brown,397-18-5776,61,PhD,5708 Beverly Street,,Savannah,31405,Y,2,Y,Mortgage
1300,A00006327,Kevin Rodriguez,253-02-6227,54,College,104 Lakeridge Drive,,Panama City,32405,Y,6,Y,Rent
1301,A00003510,Alex Musto,586-71-4466,64,,314 South 17th Street,,Nashville,37206,Y,6,Y,Own
1302,A00009311,Lisa Gholston,304-07-9727,35,College,8315 Surf Drive,,Panama City Beach,32408,Y,5,Y,Own
1303,A00006164,Elisa Farkas,596-46-2270,44,Bachelor,883 Rodney Drive,,Nashville,37205,N,7,Y,Mortgage
1304,A00000458,Liberty Dowdy,125-30-3576,29,Bachelor,4922 West Cholla Street,,Glendale,85304,Y,4,Y,Mortgage
1305,A00004884,Paige Barrett,204-76-1611,26,High School,429 Patterson Street,,Nashville,37211,Y,3,Y,Mortgage
1306,A00008961,James Thompson,123-12-9877,63,Bachelor,3001 Spyglass Hill Road,,Edmond,73034,Y,6,N,Rent
1307,A00000288,Michael Kinney,188-35-0385,49,PhD,1644 New Jersey Avenue Northwest,,Washington,20001,Y,7,N,Own
1308,A00001063,Sara Morse,451-73-7253,64,High School,1275 South Holland Drive,,Fayetteville,72704,Y,7,Y,Own
1309,A00000207,David Grant,190-27-5069,26,College,7034 West John Garrison Road,,Fayetteville,72704,Y,5,Y,Mortgage
1310,A00001633,Kim Dozier,221-89-9239,61,High School,6233 South Hampton Drive,,Montgomery,36116,Y,4,Y,Own
1311,A00005130,Beulah Cornelius,066-06-7879,50,Masters,109 Summit Street,,Burlington,5401,N,2,Y,Mortgage
1312,A00000041,Brittany James,191-30-3305,35,College,6086 Kennedy Drive,,Fayetteville,72704,Y,2,Y,Mortgage
1313,A00006811,Jayson Garza,660-89-5471,32,College,2544 Worthington Way,,Fayetteville,72703,Y,6,Y,Own
1314,A00007869,Frances Hall,777-24-1295,64,High School,37608 2nd Street,,Fremont,94536,N,2,Y,Rent
1315,A00001203,Carla Nichols,114-57-2914,40,Bachelor,2850 Davenport Street Northwest,,Washington,20008,Y,5,Y,Own
1316,A00000367,Heather Crouse,207-70-4908,37,College,16 Redbud Way,,Marlborough,1752,Y,5,Y,Own
1317,A00008579,Karen Moga,522-99-3341,39,High School,332 Stafford Road,#2,Fall River,2721,Y,5,Y,Mortgage
1318,A00006055,Jody Dux,496-04-1290,64,Bachelor,2115 Longest Avenue,,Louisville,40204,Y,5,Y,Own
1319,A00008455,Gary Walker,819-79-1240,64,Masters,7607 Beulah Church Road,,Louisville,40228,Y,6,Y,Rent
1320,A00003950,Jim Dansby,022-66-6869,36,MD,28 Wilfred Road,,Manchester,6040,N,3,Y,Rent
1321,A00001386,Justin Reed,894-41-5379,33,Masters,811 River Dell Drive,,Louisville,40206,Y,7,Y,Mortgage
1322,A00009047,Altagracia Burns,056-51-2076,46,College,234 East Beach Drive,,Panama City,32401,N,2,Y,Own
1323,A00000592,Elizabeth Ramirez,210-53-2116,43,Bachelor,2456 22nd Avenue,,Greeley,80631,N,4,Y,Own
1324,A00007495,Selena Lomago,233-53-3213,30,MD,6366 West Aurora Drive,,Glendale,85308,Y,5,Y,Own
1325,A00003048,Donetta Mallory,619-36-2376,37,High School,8409 Gullane Court,,Pasadena,21122,Y,2,Y,Rent
1326,A00002130,Annette Cross,318-94-4804,28,High School,20443 Granite Park Circle,,Anchorage,99577,Y,4,Y,Own
1327,A00007566,Marcella Brown,816-66-9680,46,Bachelor,2464 Windham Hill Road,,Townshend,5359,Y,4,Y,Own
1328,A00008811,Patricia English,012-52-3915,29,Bachelor,1439 2nd Street,,Panama City,32409,Y,6,Y,Own
1329,A00005230,Alan Guinane,223-86-7211,60,Masters,4717 Forest Hills Drive,,Noble,73068,Y,4,N,Own
1330,A00007989,Diana Scott,150-67-4247,63,Masters,7095 Gladiola Street,,Arvada,80004,Y,6,Y,Own
1331,A00001032,Gladys Miller,513-78-5051,50,MD,126 Marjorie Lane,C,Manchester,6042,Y,4,Y,Rent
1332,A00004166,Benjamin Cardona,082-88-1349,51,PhD,200 Edgewood Way,,Louisville,40243,N,6,Y,Rent
1333,A00009538,Aurore Scaglione,667-51-9862,54,Masters,32532 Jean Drive,,Union City,94587,Y,5,N,Mortgage
1334,A00009287,Louis Martinez,429-07-7336,40,Bachelor,368 Winthrop Court,,Montgomery,36104,Y,4,Y,Rent
1335,A00001552,Gretchen Early,168-49-3980,63,High School,1136 Northwest 31st Street,,Oklahoma City,73118,Y,5,Y,Own
1336,A00002004,Virginia Anderson,240-73-6899,61,Masters,6228 West Larkspur Drive,,Glendale,85304,Y,3,Y,Mortgage
1337,A00007214,Ruth Alford,415-91-3232,56,College,88 Florence Street,#1,New Bedford,2740,Y,3,Y,Own
1338,A00003534,Tracey Lytle,804-94-1334,38,PhD,210 Lacross Lane,,Westmore,5860,N,6,Y,Mortgage
1339,A00002548,Kenneth Wyatt,520-33-3510,31,Masters,5436 Dorbrandt Street,#APT 000002,Anchorage,99518,Y,7,Y,Rent
1340,A00005055,Michelle Mcelroy,560-82-8956,43,,6 Oak Street,,Town of Rockingham,5101,Y,6,Y,Rent
1341,A00006940,George Majors,219-50-9069,33,College,5514 West Altadena Avenue,,Glendale,85304,Y,3,Y,Rent
1342,A00004565,John Smith,503-47-4408,35,High School,1914 Stratford Downs Drive,,Montgomery,36117,Y,7,Y,Rent
1343,A00003342,Virginia Rankin,618-88-5502,64,High School,6451 West Bell Road,#1144,Glendale,85308,Y,3,Y,Own
1344,A00003335,Edward Green,611-77-5965,54,High School,639 Saltzman Road,,Severna Park,21146,Y,6,Y,Own
1345,A00001169,Lucina Krieger,385-71-7542,42,Masters,623 Rhode Island Avenue Northwest,,Washington,20001,Y,4,Y,Mortgage
1346,A00000116,Mary Truax,281-97-7722,45,College,449 Saratoga Lane,,Montgomery,36117,Y,7,Y,Own
1347,A00009243,Donna Pierce,653-19-9518,38,High School,9176 Ellis Way,,Arvada,80005,Y,5,Y,Mortgage
1348,A00004627,Earl Shepherd,399-78-4367,42,College,56 Gardner Street,,Manchester,6040,Y,3,Y,Rent
1349,A00003296,Tracy Smith,425-20-2530,28,Bachelor,3194 Bladensburg Road Northeast,,Washington,20018,N,7,Y,Rent
1350,A00008336,Paul Chai,792-24-7900,26,High School,416 Ridge Street Northwest,,Washington,20001,N,7,Y,Rent
1351,A00006958,Luis Raymond,152-21-5409,42,Bachelor,2829 31st Street Northwest,,Washington,20008,Y,5,Y,Rent
1352,A00008782,Shawn Travis,853-21-6624,46,High School,1230 Stafford Drive,,Montgomery,36117,Y,2,Y,Mortgage
1353,A00002720,Brent Wilson,153-01-5369,52,Bachelor,61 Callahan Way,#B4,Mammoth Lakes,93546,Y,3,N,Rent
1354,A00009356,Diana Wilcox,044-47-3981,38,Bachelor,4960 Maple Grove Drive,,Fayetteville,72764,Y,3,Y,Own
1355,A00004665,Lawrence Rodriguez,283-61-5568,29,PhD,55 Russells Mills Road,,Dartmouth,2748,N,6,Y,Mortgage
1356,A00005549,Anthony Ryder,487-24-7209,28,Bachelor,32 Prospect Street,#32,Manchester,6040,Y,5,Y,Own
1357,A00003639,Dorothy Rodriquez,213-27-6635,63,Bachelor,22352 North 67th Drive,,Glendale,85310,Y,4,Y,Rent
1358,A00001070,Alexander Holder,780-93-7107,25,College,1011 Bell Avenue,,Glen Burnie,21060,Y,3,Y,Rent
1359,A00002440,John Starr,276-80-8888,49,,1129 I Street,,Anchorage,99501,Y,6,Y,Rent
1360,A00003019,Karen Smith,367-84-2289,33,PhD,1800 East 63rd Street,,Savannah,31404,Y,2,Y,Mortgage
1361,A00003771,Gladys Fox,379-05-6830,56,High School,1156 Greenhill Road,,Arnold,21012,Y,4,Y,Mortgage
1362,A00002442,Jason White,490-21-3793,45,College,45 Baldridge Road,,Annapolis,21401,N,7,Y,Own
1363,A00007751,Betty Means,599-21-3157,57,PhD,5 Westlund Avenue,,Auburn,1501,Y,2,Y,Own
1364,A00002400,John Gomez,552-90-3417,50,Bachelor,4604 West 19th Court,,Panama City,32405,Y,4,Y,Rent
1365,A00004273,Jerry Olsen,521-78-5361,36,Bachelor,5754 Belleau Drive,,Montgomery,36117,Y,4,Y,Rent
1366,A00002899,Diane Hooper,130-08-0590,32,College,309 Glenwood Avenue,,Glen Burnie,21061,Y,7,Y,Own
1367,A00008306,Javier From,895-18-7080,57,Bachelor,10262 West 59th Avenue,#1,Arvada,80004,Y,2,Y,Mortgage
1368,A00005195,Candace Crawford,665-54-6333,62,Bachelor,4418 Signal Hill Road,,Louisville,40207,Y,3,Y,Own
1369,A00000836,William Lindsey,201-99-1870,30,Bachelor,6500 Park Club Circle,,Louisville,40229,N,5,Y,Mortgage
1370,A00007576,Jeanne Cortez,317-33-0989,29,Masters,1828 East Parkshore Drive,#8,Fayetteville,72703,Y,7,Y,Rent
1371,A00000885,Agustin Zahar,817-88-9368,45,College,1601 Algonquin Parkway,#3,Louisville,40210,Y,5,Y,Mortgage
1372,A00008883,Maudie Youngblood,011-92-3176,26,High School,29104 Quartz Lane,,Tollhouse,93667,N,2,Y,Mortgage
1373,A00001948,Geneva Thomas,127-96-0626,42,Masters,4800 Huffman Road,,Anchorage,99516,N,6,Y,Own
1374,A00005476,Andrew Garcia,292-64-0234,58,College,7 Cloutman Street,#1,Salem,1970,N,6,Y,Mortgage
1375,A00000473,Kimberly Doucette,197-07-0806,36,Bachelor,19020 North 68th Avenue,,Glendale,85308,N,7,Y,Own
1376,A00001726,Terry Brown,614-51-1751,61,Bachelor,1700 William E Summers III Avenue,#201,Louisville,40211,N,2,Y,Rent
1377,A00002566,Martha Torrez,777-38-2403,28,Bachelor,3620 Colmar Drive,,Louisville,40211,N,3,Y,Mortgage
1378,A00007832,Brooke Lane,484-10-5053,33,MD,12438 West 83rd Avenue,,Arvada,80005,Y,7,Y,Mortgage
1379,A00005231,Loretta Rush,649-87-6493,29,High School,141 Parker Road,,Pittsford,5763,Y,5,Y,Own
1380,A00000375,Jeremy Purnell,054-78-8307,26,Bachelor,2803 River Drive,,Thunderbolt,31404,Y,7,Y,Rent
1381,A00002717,Russell Davis,126-43-8678,26,High School,51035 Conifer Drive,,Soda Springs,95728,N,3,Y,Rent
1382,A00003690,Nydia Bowser,760-73-0114,58,Masters,1637 Acre Circle,,Panama City Beach,32407,N,6,Y,Mortgage
1383,A00001832,Shaun Santos,503-13-4935,39,High School,30544 Whitmore Road,,Whitmore,96096,Y,7,Y,Rent
1384,A00005259,Robert Monske,785-46-6634,55,Bachelor,24 Lambert Street,,Medford,2155,N,4,Y,Rent
1385,A00004516,Wesley George,810-92-1012,57,College,4 Orchard Street,,Manchester,6040,N,4,Y,Rent
1386,A00005010,John Walsh,367-69-6583,34,High School,2245 Southwest Binkley Street,,Oklahoma City,73119,Y,3,Y,Mortgage
1387,A00001775,Francisco Curtis,015-34-8600,53,Bachelor,236 Middle Turnpike East,,Manchester,6040,Y,5,Y,Own
1388,A00001326,Chad Mcintyre,141-06-5785,60,High School,230 East 8th Street,,Edmond,73034,Y,4,Y,Rent
1389,A00008699,Donald Forget,124-31-3383,31,Masters,2313 South 4th Street,,Louisville,40208,Y,3,Y,Mortgage
1390,A00009229,Leslie Stokes,680-39-4359,33,Bachelor,4408 Northwest 55th Street,,Oklahoma City,73112,Y,3,Y,Rent
1391,A00009817,Michael Crane,153-27-6271,59,College,2704 McGee Avenue,R,Berkeley,94703,Y,7,Y,Own
1392,A00009906,Amber Adams,363-11-9205,62,High School,6401 Green Meadow Lane,,Oklahoma City,73132,Y,2,Y,Mortgage
1393,A00008100,Georgia Hyett,337-12-0672,64,College,6716 South Mariposa Lane,,Dublin,94568,Y,4,N,Rent
1394,A00004534,Jerry Coward,662-46-1676,60,Bachelor,1987 Boxer Court,,San Lorenzo,94580,N,6,Y,Mortgage
1395,A00003065,Ruben Barclay,390-35-7752,46,High School,5397 Wentworth Avenue,,Oakland,94601,Y,5,Y,Own
1396,A00006253,Michael Foster,364-02-3660,59,High School,4438 Maine Avenue,,Baldwin Park,91706,N,3,Y,Rent
1397,A00009203,Babette Simon,429-61-2695,36,High School,1079 East Kentucky Street,,Louisville,40204,Y,6,Y,Rent
1398,A00000812,Kevin Waldrop,097-52-6669,40,Bachelor,5108 Bass Place Southeast,,Washington,20019,Y,7,Y,Rent
1399,A00005144,Nicole Smith,023-63-7963,34,High School,1002 Cedar Ridge Court,,Annapolis,21403,N,2,Y,Rent
1400,A00004093,Pam Stover,729-06-9462,34,Masters,30544 Whitmore Road,,Whitmore,96096,Y,3,Y,Rent
1401,A00008134,James Hyde,128-63-2444,56,,8159 West 81st Avenue,,Arvada,80005,Y,6,Y,Rent
1402,A00002633,Edith Brown,729-14-0643,28,MD,1504 East 55th Street,,Savannah,31404,Y,4,Y,Own
1403,A00009489,Michael Koopman,822-24-2886,60,High School,653 Vermont 12,,Hartland,5048,Y,3,Y,Rent
1404,A00007942,Ashley Gaytan,498-30-6492,62,Masters,1220 Crow Berry Circle,,Anchorage,99515,N,4,Y,Mortgage
1405,A00009082,Carl Dunn,765-36-0375,36,College,6201 West Olive Avenue,#3172,Glendale,85302,Y,3,Y,Own
1406,A00007286,Jose Moore,783-46-1886,64,Bachelor,5 Yerxa Road,#2,Cambridge,2140,Y,7,Y,Mortgage
1407,A00005099,Kimberly Chen,153-92-3349,39,High School,1114 Barley Drive,,Montgomery,36111,Y,6,Y,Own
1408,A00002291,April Bell,375-08-8564,55,Bachelor,513 Habberton Road,,Fayetteville,72703,Y,7,Y,Mortgage
1409,A00001975,Samantha Glickman,557-68-6348,49,Bachelor,203 East Gwinnett Street,,Savannah,31401,N,3,Y,Rent
1410,A00008556,Corey Ready,082-11-4694,36,Bachelor,18426 West Carol Avenue,,Waddell,85355,Y,3,Y,Mortgage
1411,A00001229,Emmanuel Hawley,532-47-5937,33,Masters,1983 Reidsville Street,,Annapolis,21401,Y,5,Y,Mortgage
1412,A00009519,Maria Kosmowski,447-52-4197,54,Bachelor,533 Forest Ridge Court,,Montgomery,36109,Y,5,Y,Rent
1413,A00006985,Antonio Lee,842-48-4994,33,High School,3 Mad Anthony Lane,,Savannah,31411,Y,3,Y,Own
1414,A00007277,Ramon Brackins,331-44-6246,36,Bachelor,400 South 28th Street,,Louisville,40212,N,3,N,Own
1415,A00003757,Ralph Lord,370-57-4872,42,High School,24 Lawton Road,,Manchester,6042,Y,7,Y,Mortgage
1416,A00004084,Timothy Noel,495-72-7441,51,,1200 S Street,,Anchorage,99501,Y,7,Y,Rent
1417,A00008462,Mary Butts,443-40-9074,41,High School,441 Merritt Avenue,,Oakland,94610,Y,7,Y,Mortgage
1418,A00002191,Pat Menzel,254-73-6067,30,,2010 Rising Hill Drive,,Norman,73071,Y,4,Y,Mortgage
1419,A00006510,Stacy Stewart,027-77-2279,59,College,1823 Dinger Road,,Annapolis,21402,N,4,Y,Own
1420,A00008795,Ashley Holloway,708-11-6921,42,Bachelor,1641 Kramer Street Northeast,,Washington,20002,N,4,N,Own
1421,A00000782,Anne Polanco,108-16-5681,42,High School,663 Chesapeake Way,#1,Fayetteville,72701,Y,4,Y,Rent
1422,A00007450,Michelle Garcia,705-56-9058,36,Bachelor,21 Glenoak Lane Northwest,B,Glen Burnie,21061,Y,5,Y,Own
1423,A00000270,Timothy Baldino,543-92-2639,34,MD,1326 U.S. 80,#403,Garden City,31408,Y,2,Y,Mortgage
1424,A00008640,David Hebrank,883-76-7919,56,MD,2306 Edinburgh Drive,,Montgomery,36116,Y,3,Y,Rent
1425,A00001587,Doris Koon,143-87-7694,31,Bachelor,82 Fairfield Street,,Manchester,6040,N,5,Y,Mortgage
1426,A00008399,Joyce Mcintyre,420-89-9550,56,Bachelor,557 West Willoughby Road,,Fayetteville,72701,N,2,Y,Rent
1427,A00003474,Mildred Witt,895-47-8485,56,College,347 Brewer Drive,,Nashville,37211,Y,7,Y,Rent
1428,A00000939,Paul Craig,464-27-8561,57,High School,407 Bon Air Avenue,,Brooklyn Park,21225,N,3,Y,Own
1429,A00008971,Steven Erickson,567-80-3270,55,Bachelor,501 West Maple Street,#203,Fayetteville,72701,Y,5,Y,Own
1430,A00000378,Alberto Hodges,506-34-6787,49,High School,788 Williamson Road,,Montgomery,36109,Y,3,Y,Mortgage
1431,A00008857,Crystal Taylor,861-02-6181,41,Masters,1809 Hughes Street,,Nashville,37208,Y,6,N,Rent
1432,A00009712,Maris Allen,314-44-9650,52,PhD,23 Whitcomb Street,,Springfield,5156,N,3,Y,Own
1433,A00009599,Larry Burke,401-24-5617,30,Bachelor,7321 Mary Jo Avenue,,Panama City,32409,Y,5,Y,Rent
1434,A00001760,Minnie Hux,715-48-0851,37,MD,517 Glenpark Drive,,Nashville,37217,Y,7,Y,Own
1435,A00000967,Judy Clemmer,423-75-4429,33,MD,1350 Exley Street,#304,Savannah,31415,Y,4,Y,Mortgage
1436,A00005188,Jonathan Curtis,184-98-3877,29,Bachelor,214 South End Road,,Mount Tabor,5739,N,3,Y,Rent
1437,A00001135,Milton Howerton,122-36-3653,35,High School,28250 Dickens Avenue,,Hayward,94544,Y,7,Y,Own
1438,A00000965,Vera James,847-49-6554,39,High School,10911 Torrington Road,,Louisville,40272,N,3,Y,Mortgage
1439,A00003666,Jennie Westin,056-39-5341,29,Masters,2802 US Highway 98,BLDG F,Mexico Beach,32456,Y,4,Y,Rent
1440,A00008249,Robin Townsend,892-73-6720,56,Bachelor,22219 Panama City Beach Parkway,,Panama City Beach,32413,N,2,Y,Mortgage
1441,A00009671,Willie Mcdonald,216-73-7765,40,High School,2276 West Woodley Square,,Montgomery,36116,N,6,Y,Mortgage
1442,A00003043,Earl Hassinger,006-29-4640,44,,226 Tranquility Lane,,Saint Albans Town,5488,Y,6,Y,Own
1443,A00007887,Beverly Bennett,419-73-6905,48,MD,1123 Ardee Avenue,,Nashville,37216,N,3,Y,Own
1444,A00007122,Lori Urquhart,394-28-6239,53,High School,9805 Meadow Vale Drive,,Louisville,40242,Y,2,Y,Rent
1445,A00009140,Lena Saunders,818-26-3352,30,Masters,5302 1st Street Northwest,,Washington,20011,Y,6,Y,Mortgage
1446,A00006957,Alicia Helm,682-59-3630,63,Bachelor,2064 West Columbia Way,,Hanford,93230,N,6,Y,Rent
1447,A00006808,Claude Darnstaedt,528-30-6584,54,Bachelor,1501 New Hampshire Avenue,,Lynn Haven,32444,Y,4,Y,Rent
1448,A00009528,Nancy Cloyd,553-88-1820,32,High School,919 Windsor Avenue,,Annapolis,21403,N,7,Y,Rent
1449,A00009178,Lloyd Ellis,546-19-3514,47,College,8219 Minor Lane,#9,Louisville,40219,N,5,Y,Mortgage
1450,A00008618,Jennifer Traxler,339-16-7120,52,Bachelor,1631 Madison Avenue,,Montgomery,36107,N,7,Y,Mortgage
1451,A00000928,Jennifer Gordon,866-04-7610,32,Bachelor,4920 Quonset Drive,,Sacramento,95820,Y,6,Y,Mortgage
1452,A00005734,Saul Howard,189-05-8255,64,College,7431 Candace Way,#1,Louisville,40214,N,4,Y,Rent
1453,A00005900,Judith Lopez,217-27-8797,29,High School,7915 Depew Street,,Arvada,80003,Y,3,Y,Rent
1454,A00009849,Frank Carr,602-51-9874,45,High School,1900 West Virginia Avenue Northeast,,Washington,20002,Y,3,Y,Rent
1455,A00009690,Eddie Gilbert,717-13-0586,48,Masters,3118 Sora Avenue,,Louisville,40213,Y,2,Y,Own
1456,A00008001,Timothy Mcknight,049-85-0176,28,Bachelor,4201 Georgia Avenue Northwest,,Washington,20011,Y,4,Y,Own
1457,A00003546,Julia Snell,055-43-3446,28,Bachelor,151 Main Street,,Savannah,31408,Y,4,Y,Rent
1458,A00000010,Christopher Singletary,052-73-6220,53,Bachelor,4400 Vaneto Drive,,Louisville,40216,N,3,Y,Mortgage
1459,A00001358,Charlie Hanna,821-81-0009,57,MD,5788 Cane Ridge Road,,Nashville,37013,Y,5,Y,Rent
1460,A00007301,Joan Barlow,812-68-9810,46,Bachelor,1909 Wainwright Avenue,,Panama City,32405,Y,6,Y,Mortgage
1461,A00002565,Eula Dini,281-26-5439,53,,404 Ramble Wood Circle,,Nashville,37221,Y,6,Y,Own
1462,A00005411,Jody Haywood,522-13-2716,44,High School,1429 Harrison Avenue,,Panama City,32401,Y,4,Y,Rent
1463,A00003274,Shawn Brown,348-08-4872,59,College,1811 1st Street Northwest,,Washington,20001,Y,5,Y,Rent
1464,A00003201,Samantha Young,443-42-2289,44,Masters,600 12th Avenue South,#833,Nashville,37203,Y,7,Y,Rent
1465,A00006262,Geri Rodgers,641-82-7848,31,College,180 Center Street,,Manchester,6040,Y,2,Y,Mortgage
1466,A00008614,Sue Tillotson,679-37-6351,55,College,1431 King George Boulevard,#21-C,Savannah,31419,N,5,Y,Rent
1467,A00001550,Anthony Conley,299-01-1411,36,PhD,6740 West Montebello Avenue,#3B,Glendale,85303,Y,4,Y,Own
1468,A00005389,Johnny Bledsoe,363-59-2183,64,High School,8521 Crystal Street,,Anchorage,99502,Y,4,Y,Own
1469,A00006731,Zachariah Callahan,644-28-7346,46,Bachelor,210 Green Road,,Manchester,6042,Y,2,Y,Rent
1470,A00003686,Traci Dorsey,121-24-8899,58,Bachelor,1805 Meade Village Circle,,Severn,21144,N,5,Y,Mortgage
1471,A00007604,Thomas Pascual,226-60-1636,40,Bachelor,110 Lenoak Drive,,Louisville,40214,N,2,Y,Mortgage
1472,A00000542,Ted Alvarado,095-61-6896,55,High School,10307 Rock Falls Court,,Louisville,40223,N,2,Y,Own
1473,A00004334,Ricky Berry,470-60-2475,50,Masters,1537 Northwest 123rd Street,,Oklahoma City,73120,Y,6,Y,Own
1474,A00008145,Joseph Reyes,327-31-9701,61,Masters,1816 U Place Southeast,,Washington,20020,N,2,Y,Mortgage
1475,A00009729,Thelma Henry,130-78-7824,47,High School,2121 Stepping Stone Trail,,Edmond,73013,Y,2,Y,Mortgage
1476,A00003139,Terry Khan,116-82-9556,29,Bachelor,2812 Jasper Street Southeast,,Washington,20020,Y,4,Y,Mortgage
1477,A00002230,Adrian Cena,402-12-7204,52,Bachelor,9 Montello Street,#11,Brockton,2301,N,2,Y,Own
1478,A00001695,Denise Hayes,423-81-0517,56,High School,44 Downey Drive,,Manchester,6040,Y,4,Y,Rent
1479,A00008246,James Cruz,116-35-1750,64,High School,3041 West Marigold Drive,,Fayetteville,72704,Y,7,Y,Rent
1480,A00006665,Miguel Holland,013-21-5345,29,High School,19 Keyes Drive,#12,Peabody,1960,Y,7,N,Own
1481,A00007399,Joann Bane,402-09-5055,53,Masters,449 15th Street Northeast,,Washington,20002,N,4,Y,Own
1482,A00001610,Ann Rogers,664-72-5884,58,MD,3609 Meadow Drive,,Nashville,37215,Y,2,Y,Mortgage
1483,A00001156,Deborah Barker,698-87-5154,25,College,416 South University Boulevard,,Norman,73069,N,2,Y,Own
1484,A00008553,Harry Padilla,284-62-7266,27,Bachelor,6047 Cole Court,,Arvada,80004,N,2,Y,Mortgage
1485,A00002385,John Albers,234-14-4218,29,Bachelor,4 Conti Circle,,Barre,5641,Y,3,Y,Own
1486,A00009403,Joseph Wingate,404-78-7138,25,Bachelor,12 17th Place,,Tybee Island,31328,Y,2,Y,Mortgage
1487,A00005106,Sheila Douglas,291-27-7081,39,Bachelor,28250 Dickens Avenue,,Hayward,94544,Y,4,Y,Mortgage
1488,A00004448,Harry Norris,540-97-3184,42,PhD,169 Wachusett Street,,Holden,1520,N,5,Y,Rent
1489,A00001124,Reginald Guercio,387-72-5299,62,High School,4604 West 19th Court,,Panama City,32405,Y,6,Y,Rent
1490,A00000512,Naomi Spriggs,474-47-9481,33,Masters,36 Grove Street,F,Manchester,6042,N,7,Y,Own
1491,A00003701,Lance Angles,469-88-9731,36,Bachelor,918 Cheryl Ann Circle,,Hayward,94544,Y,7,Y,Mortgage
1492,A00000001,Kyle Richardson,729-20-4298,29,High School,3 Carvel Circle,,Edgewater,21037,Y,3,Y,Own
1493,A00001805,Mary Owen,239-44-5332,62,Bachelor,4821 Milner Drive,,Nashville,37211,Y,3,Y,Mortgage
1494,A00007032,Kenneth Currie,875-13-8694,35,Bachelor,5005 North Miller Avenue,,Oklahoma City,73112,Y,3,Y,Rent
1495,A00007035,Anastasia Hawk,091-82-3753,38,High School,211 West Oak Street,#519,Louisville,40203,Y,2,Y,Mortgage
1496,A00009439,Hal Holland,431-91-9766,55,Bachelor,3219 Lakeshore Drive,,Nashville,37138,Y,4,Y,Own
1497,A00007047,Ruthie Shea,454-16-3279,41,High School,2230 Armstrong Drive,,Savannah,31404,N,2,Y,Own
1498,A00002723,Sharon Butler,472-44-3122,30,High School,800 California 116,,Sebastopol,95472,Y,6,Y,Own
1499,A00009579,Nickolas Blanchard,205-76-4352,31,Bachelor,1622 Orchard Avenue,,Louisville,40213,Y,5,Y,Rent
1500,A00006966,Jessie Laubhan,314-95-6050,59,High School,906 West Berry Street,#204,Fayetteville,72701,N,2,Y,Rent
1501,A00000213,Louise Wilson,289-43-8242,62,MD,104 Lakeridge Drive,,Panama City,32405,Y,7,Y,Mortgage
1502,A00009691,Madelyn Riojas,803-20-9321,31,Bachelor,95 Briarwood Drive,,Manchester,6040,N,5,N,Mortgage
