,CUSTOMER_ID,CUSTOMER_NAME,SSN,AGE,CUSTOMER_EDUCATION_LEVEL,ADDRESS_LINE1,CITY,POSTAL_CODE,MARITAL_STATUS,NO_OF_FAMILY_MEMBERS,EMPLOYMENT_STATUS,HOUSE_TYPE
1163,A00009097,Adam Oufkir,DN378679,51,High School,33 Residence Zerktouni,Meknes,50010.0,Y,6,Y,Rent
1164,A00006462,Amine Dadi,CB576388,39,College,16 Rue Al Qods,Sefrou,31000.0,N,2,Y,Rent
1165,A00003402,Taha Bennani,FA862301,34,Bachelor,8 Lotissement Salam,Berkane,60300.0,Y,7,Y,Mortgage
1166,A00003121,Rachida Fakhir,P617894,31,Bachelor,12 Hay Salam,Ouarzazate,45000.0,N,6,Y,Own
1167,A00009732,Yahya Oufkir,X907756,31,High School,28 Hay Al Massira,Sidi Slimane,,Y,3,Y,Mortgage
1168,A00001989,Othmane Mansour,JK676471,57,Bachelor,29 Lotissement Centrale,Agadir,80000.0,Y,3,Y,Own
1169,A00002390,Othmane Oufkir,X882835,56,High School,42 Lotissement Salam,Oued Laou,,Y,6,Y,Rent
1170,A00000963,Zineb Bate,DN470786,61,Bachelor,26 Rue Al Houda,Meknes,50010.0,Y,3,Y,Own
1171,A00002467,Salma Banoune,JA855319,29,Bachelor,5 Rue Al Houda,Guelmim,81000.0,Y,5,Y,Own
1172,A00002489,Ahmed Mansour,G780115,31,Bachelor,31 Rue Zerktouni,Kenitra,14110.0,Y,6,N,Mortgage
1173,A00009771,Aziza Fakhir,JK274523,33,Bachelor,47 Lotissement Al Qods,Agadir,80000.0,Y,3,Y,Rent
1174,A00002640,Meryem Eddoughmi,EA409906,62,,43 Hay Al Houda,Ben Guerir,43150.0,Y,5,Y,Rent
1175,A00006457,Othmane Amrani,X830770,41,High School,32 Boulevard Al Qods,Asni,,Y,7,Y,Rent
1176,A00005819,Aziza El Idrissi,BJ174862,58,Bachelor,17 Lotissement Zerktouni,Casablanca,20220.0,Y,6,Y,Mortgage
1177,A00002591,Hajar Metouali,X881426,41,MD,20 Avenue Centrale,Chichaoua,,Y,4,Y,Mortgage
1178,A00001014,Rachida Tazi,CC422768,53,High School,26 Avenue Al Houda,Fes,30000.0,Y,2,Y,Mortgage
1179,A00002811,Jamila Jamal,KB935951,27,Masters,30 Residence Al Houda,Tanger,90053.0,N,5,Y,Rent
1180,A00002828,Salma Banoune,HH423943,38,College,17 Boulevard Salam,Safi,46000.0,Y,7,Y,Rent
1181,A00006965,Malak Dadi,Y295090,45,Bachelor,33 Hay Hassan II,El Kelaa des Sraghna,43000.0,N,3,Y,Rent
1182,A00005031,Noha Banoune,EE606797,61,Bachelor,39 Residence Centrale,Marrakech,40000.0,N,2,Y,Rent
1183,A00003835,Omar El Yousfi,X213507,33,High School,1 Boulevard Al Qods,Gzenaya,,Y,2,Y,Mortgage
1184,A00000029,Aziza Dadi,AB465519,60,Bachelor,24 Rue Al Qods,Sale,11000.0,Y,2,Y,Mortgage
1185,A00005799,Ahmed Bennani,N727690,43,PhD,5 Avenue Hlioua,Essaouira,44000.0,Y,3,Y,Own
1186,A00002180,Aziza Mansar,CC814271,37,Bachelor,26 Lotissement Al Massira,Fes,30000.0,Y,6,Y,Rent
1187,A00007001,Noha Jamal,G860864,64,Bachelor,6 Hay Hlioua,Kenitra,14110.0,N,7,Y,Mortgage
1188,A00006926,Hiba Bate,L395746,39,Bachelor,7 Avenue Mohammed V,Tetouan,93000.0,N,5,Y,Mortgage
1189,A00006186,Othmane El Idrissi,X707246,51,PhD,26 Lotissement Hassan II,Igli,,N,5,Y,Rent
1190,A00008886,Youssef Moufkir ,AG170110,61,High School,6 Residence Al Qods,Rabat,11025.0,Y,2,Y,Mortgage
1191,A00001527,Rania Oufkir,EE602093,42,Bachelor,19 Boulevard Salam,Marrakech,40000.0,Y,2,Y,Own
1192,A00007049,Hiba Ouazzani,M366359,61,,13 Boulevard Centrale,El Jadida,24010.0,Y,2,Y,Rent
1193,A00005652,Omar Amine,JK872964,53,Bachelor,33 Lotissement El Fadl,Agadir,80000.0,Y,6,Y,Mortgage
1194,A00009071,Youssef El Idrissi,JA172969,64,Bachelor,7 Hay Mohammed V,Guelmim,81000.0,N,6,Y,Own
1195,A00007646,Ahmed Mansour,EE430337,61,Bachelor,42 Lotissement Mohammed V,Marrakech,40000.0,N,4,Y,Rent
1196,A00000243,Rania Fakhir,X337840,59,PhD,44 Lotissement Hlioua,Tahla,,N,6,Y,Own
1197,A00002166,Fatima Barghoud,CC645565,39,PhD,44 Lotissement Zerktouni,Fes,30000.0,Y,2,Y,Rent
1198,A00009540,Amine Tazi,AG322821,46,High School,37 Rue Al Qods,Rabat,11025.0,Y,5,Y,Own
1199,A00000982,Aziza Kibala,X800237,27,Bachelor,17 Residence Hlioua,Driouch,,Y,5,Y,Mortgage
1200,A00001800,Hassan Bate,X580682,50,Bachelor,39 Hay Bernoussi,,,Y,2,Y,Mortgage
1201,A00000298,Noha Berrada,X901317,33,College,18 Avenue Al Qods,Demnate,,N,6,Y,Mortgage
1202,A00008697,Rachida Moufkir ,JK528481,58,College,21 Hay Centrale,Agadir,80000.0,N,2,Y,Mortgage
1203,A00009364,Zineb Dadi,GK431678,29,Masters,38 Avenue Salam,Sidi Kacem,16000.0,Y,5,Y,Own
1204,A00006192,Noha Farissi,CC615259,28,Masters,39 Residence El Fadl,Fes,30000.0,Y,4,Y,Mortgage
1205,A00003461,Fatima Banoune,DN405080,61,Bachelor,22 Rue El Fadl,Meknes,50010.0,Y,5,Y,Mortgage
1206,A00005098,Hassan Radi,KB827861,33,High School,49 Hay El Fadl,Tanger,90053.0,N,3,Y,Rent
1207,A00003356,Rania Eddoughmi,T673387,48,Bachelor,42 Residence Salam,Mohammedia,28810.0,N,6,Y,Rent
1208,A00007385,Hassan Farissi,X398633,53,Bachelor,19 Lotissement Hlioua,Khourubga,25000.0,Y,4,Y,Own
1209,A00009333,Salma Amrani,AB580301,60,PhD,7 Hay Centrale,Sale,11000.0,N,5,Y,Mortgage
1210,A00003678,Salma Eddoughmi,JK482985,63,Bachelor,9 Lotissement El Fadl,Agadir,80000.0,Y,4,Y,Mortgage
1211,A00006012,Omar Mansar,G299960,29,High School,22 Rue Zerktouni,Kenitra,14110.0,N,6,Y,Rent
1212,A00006344,Yahya Benali,AG416278,30,High School,25 Hay Centrale,Rabat,11025.0,N,6,Y,Mortgage
1213,A00003647,Fatima Ezzahra  Moufkir ,KB629261,62,College,39 Boulevard Al Massira,Tanger,90053.0,Y,6,Y,Rent
1214,A00001564,Hamza Moufkir ,G667128,60,High School,48 Lotissement Hassan II,Kenitra,14110.0,Y,3,Y,Rent
1215,A00006230,Hiba Radi,AG910489,50,High School,6 Rue Hassan II,Rabat,11025.0,Y,5,Y,Own
1216,A00003752,Salma Bennani,L671051,35,College,24 Lotissement Salam,Tetouan,93000.0,Y,4,Y,Own
1217,A00005817,Youssef Amine,JA349659,54,Bachelor,38 Lotissement Bernoussi,Guelmim,81000.0,Y,6,Y,Rent
1218,A00002022,Hajar Lahlou,Y422007,39,Bachelor,47 Lotissement Hassan II,El Kelaa des Sraghna,43000.0,Y,3,Y,Mortgage
1219,A00000110,Mohammed Amine El Fassi,JK954220,54,Bachelor,2 Lotissement Zerktouni,Agadir,80000.0,Y,2,Y,Own
1220,A00000059,Adam El Fassi,X726251,32,High School,49 Boulevard Al Qods,Fquih Ben Salah,,N,5,Y,Rent
1221,A00007250,Youssef El Yousfi,X510621,55,High School,18 Residence Al Houda,Agdz,,Y,3,Y,Own
1222,A00005559,Rania Banoune,X839298,26,,11 Boulevard Mohammed V,Iferni,,Y,7,Y,Mortgage
1223,A00007320,Khaoula Mansour,KB784717,50,High School,47 Rue Salam,Tanger,90053.0,Y,7,Y,Rent
1224,A00003527,Malak Bennani,CC187558,37,Bachelor,33 Lotissement Mohammed V,Fes,30000.0,Y,4,Y,Own
1225,A00006516,Mohammed Amine Oufkir,DN830829,55,High School,48 Hay Mohammed V,Meknes,50010.0,Y,3,Y,Rent
1226,A00004878,Hiba Fakhir,JA940812,43,High School,7 Hay Mohammed V,Guelmim,81000.0,N,2,Y,Rent
1227,A00001898,Rachida Radi,X489922,63,High School,21 Residence Al Massira,Agoudal,,N,3,Y,Rent
1228,A00008240,Youssef Kibala,JK129223,33,High School,8 Avenue Salam,Agadir,80000.0,Y,6,Y,Rent
1229,A00002062,Salma Bate,N702203,27,Bachelor,37 Lotissement Al Massira,Essaouira,44000.0,N,2,Y,Own
1230,A00008049,Mohammed Amine Oufkir,X873979,63,High School,47 Boulevard Al Qods,Selouane,,Y,3,Y,Own
1231,A00000043,Fatima Salhi,JK319000,34,,47 Boulevard Centrale,Agadir,80000.0,Y,7,Y,Rent
1232,A00009840,Aziza Amrani,JK497301,35,PhD,45 Boulevard Centrale,Agadir,80000.0,Y,7,Y,Own
1233,A00004433,Khadija El Fassi,DN389046,30,High School,40 Avenue Hassan II,Meknes,50010.0,Y,3,Y,Mortgage
1234,A00008396,Amine Bate,AG203987,56,Bachelor,20 Boulevard Zerktouni,Rabat,11025.0,Y,5,Y,Own
1235,A00000056,Mohamed Kibala,G282604,35,Bachelor,13 Rue Al Qods,Kenitra,14110.0,N,4,Y,Mortgage
1236,A00004909,Amine Benchikh,CC170965,36,High School,27 Hay El Fadl,Fes,30000.0,Y,6,Y,Rent
1237,A00002039,Fatima Ezzahra  Banoune,BJ135955,56,Bachelor,14 Residence Zerktouni,Casablanca,20220.0,Y,2,Y,Own
1238,A00000373,Omar Farissi,X397940,33,Bachelor,6 Avenue Mohammed V,Khenifra,,N,6,Y,Own
1239,A00001354,Omar Amine,X304234,33,Bachelor,39 Avenue Mohammed V,Er-Rich,,Y,4,Y,Rent
1240,A00004360,Youssef Bate,JA184869,58,,16 Hay Zerktouni,Guelmim,81000.0,N,7,Y,Own
1241,A00001136,Amine Alaoui,DN569946,50,Bachelor,46 Residence Bernoussi,Meknes,50010.0,Y,7,Y,Mortgage
1242,A00009155,Noha Benchikh,X662393,57,College,10 Hay Bernoussi,Erfoud,,N,2,Y,Rent
1243,A00008328,Hiba Fakhir,JK643809,25,Bachelor,47 Avenue El Fadl,Agadir,80000.0,Y,5,Y,Own
1244,A00002319,Malak Benchikh,X189700,50,Masters,14 Lotissement Bernoussi,Er-Rich,,N,6,Y,Mortgage
1245,A00005492,Othmane Skalli,DN514218,27,High School,48 Hay Mohammed V,Meknes,50010.0,Y,5,Y,Rent
1246,A00009268,Amine El Idrissi,GK255297,49,Bachelor,41 Avenue Bernoussi,Sidi Kacem,16000.0,N,5,Y,Mortgage
1247,A00005335,Rania Tazi,X806216,44,High School,42 Boulevard Bernoussi,Sidi Yahya Zaer,,Y,3,Y,Own
1248,A00008830,Hamza Salhi,AG302087,49,Bachelor,14 Boulevard Al Qods,Rabat,11025.0,Y,7,Y,Own
1249,A00005537,Mohammed Amine Amine,X966315,44,Bachelor,20 Hay Al Massira,Skoura,,N,5,Y,Rent
1250,A00009953,Taha El Idrissi,JA546641,50,High School,42 Lotissement Al Massira,Guelmim,81000.0,Y,5,Y,Mortgage
1251,A00002312,Noha Lahlou,N552924,54,High School,41 Boulevard Al Houda,Essaouira,44000.0,Y,5,Y,Mortgage
1252,A00004058,Fatima Ezzahra  Ouazzani,CC299684,51,Bachelor,5 Boulevard Bernoussi,Fes,30000.0,Y,6,Y,Rent
1253,A00006936,Malak Dadi,X940097,64,Bachelor,2 Hay Salam,Kerrouchen,,Y,5,Y,Own
1254,A00000200,Omar Moufkir ,X497483,39,Bachelor,10 Boulevard Hassan II,Ksar Sghir,,Y,5,Y,Rent
1255,A00005700,Taha Bennani,N881124,48,High School,40 Lotissement Mohammed V,Essaouira,44000.0,Y,7,Y,Mortgage
1256,A00005408,Khadija Barghoud,X331248,62,Bachelor,36 Avenue Hassan II,Beni Ayat,,N,6,Y,Rent
1257,A00002144,Kaoutar Amine,HH593679,25,Bachelor,7 Lotissement Hlioua,Safi,46000.0,Y,2,Y,Mortgage
1258,A00005919,Youssef Ouazzani,X163207,54,Bachelor,4 Lotissement Zerktouni,Tafoughalt,,Y,7,N,Mortgage
1259,A00008512,Hajar Mansour,AB751558,37,Bachelor,47 Residence Zerktouni,Sale,11000.0,Y,6,Y,Mortgage
1260,A00005538,Yahya Eddoughmi,EE186317,32,Bachelor,7 Hay Hlioua,Marrakech,40000.0,Y,6,Y,Own
1261,A00000202,Hiba Dadi,X795520,56,High School,38 Avenue Zerktouni,Gueznaia,,Y,5,Y,Mortgage
1262,A00005369,Taha Salhi,DN953050,64,High School,1 Boulevard Al Massira,Meknes,50010.0,Y,5,Y,Rent
1263,A00002448,Rania Bate,X365060,27,Masters,3 Hay Al Qods,Missour,,Y,2,Y,Own
1264,A00001602,Youssef Tazi,EE887585,27,High School,23 Lotissement Salam,Marrakech,40000.0,Y,3,Y,Own
1265,A00003068,Hassan Tazi,F626636,57,,29 Avenue Al Qods,Oujda,60010.0,Y,4,Y,Rent
1266,A00003147,Khadija Tahiri,AB161356,62,Bachelor,7 Hay Centrale,Sale,11000.0,Y,5,Y,Mortgage
1267,A00005468,Omar Amrani,JK610103,40,High School,17 Rue Al Qods,Agadir,80000.0,Y,6,N,Mortgage
1268,A00007562,Salma Fakhir,X724547,41,MD,24 Residence Centrale,Saadla,,Y,6,Y,Own
1269,A00006439,Aziza Berrada,X179489,43,High School,28 Rue Hlioua,Khourubga,25000.0,Y,4,Y,Rent
1270,A00005281,Fatima El Fassi,EE764891,41,Bachelor,33 Boulevard Hlioua,Marrakech,40000.0,Y,2,Y,Mortgage
1271,A00000763,Hajar Banoune,X592962,49,College,16 Lotissement Centrale,Jorf El Melha,,Y,6,Y,Own
1272,A00002405,Aziza Lahlou,X344739,50,High School,19 Hay Bernoussi,Foum Jamaa,,N,2,Y,Rent
1273,A00002488,Hajar El Yousfi,X721650,57,Bachelor,30 Residence Hassan II,Teroual,,Y,7,N,Mortgage
1274,A00008133,Mohamed Bennani,F795490,61,PhD,22 Boulevard Zerktouni,Oujda,60010.0,N,7,Y,Mortgage
1275,A00003464,Hiba Barghoud,X449235,38,Bachelor,37 Hay Zerktouni,Ben Taieb,,N,2,Y,Own
1276,A00002374,Adam Mansour,P684817,42,High School,47 Rue Hlioua,Ouarzazate,45000.0,N,5,Y,Mortgage
1277,A00006660,Fatima Ezzahra  Ouazzani,G983961,52,College,35 Lotissement Al Houda,Kenitra,14110.0,N,4,Y,Rent
1278,A00003869,Fatima Benali,AB537764,42,Masters,11 Avenue Salam,Sale,11000.0,N,3,Y,Mortgage
1279,A00003167,Hassan Radi,EE799044,40,High School,1 Rue Bernoussi,Marrakech,40000.0,Y,2,Y,Rent
1280,A00009108,Hassan Alaoui,AG421220,44,High School,33 Lotissement Al Houda,Rabat,11025.0,Y,4,Y,Mortgage
1281,A00003382,Kawtar Skalli,JA170576,51,MD,39 Boulevard Centrale,Guelmim,81000.0,N,7,Y,Mortgage
1282,A00006377,Youssef Fadili,F928131,52,Bachelor,37 Avenue Mohammed V,Oujda,60010.0,Y,7,Y,Mortgage
1283,A00003708,Aziza El Yousfi,G380063,49,Masters,47 Lotissement Bernoussi,Kenitra,14110.0,Y,2,Y,Rent
1284,A00000250,Hiba Banoune,KB638057,39,High School,4 Hay Al Qods,Tanger,90053.0,N,3,Y,Mortgage
1285,A00004129,Noha Eddoughmi,AG419337,48,College,31 Residence Centrale,Rabat,11025.0,N,6,Y,Rent
1286,A00000599,Noha Amrani,L678094,36,Bachelor,46 Rue Al Houda,Tetouan,93000.0,Y,6,Y,Rent
1287,A00002888,Omar Benchikh,F221609,60,,14 Avenue Centrale,Oujda,60010.0,N,3,Y,Own
1288,A00002602,Ahmed Barghoud,N185286,32,High School,9 Lotissement Mohammed V,Essaouira,44000.0,Y,2,Y,Mortgage
1289,A00006881,Hamza Metouali,EE330845,40,Bachelor,25 Boulevard Hassan II,Marrakech,40000.0,Y,6,Y,Mortgage
1290,A00004801,Zineb Skalli,X931332,30,Masters,31 Residence Salam,MideltDakhla,,N,6,Y,Rent
1291,A00006059,Jamila Kibala,BJ215348,35,High School,17 Boulevard Mohammed V,Casablanca,20220.0,N,2,Y,Mortgage
1292,A00004523,Hiba Fakhir,JK337578,31,Bachelor,21 Hay Centrale,Agadir,80000.0,N,5,Y,Mortgage
1293,A00002809,Hajar Moufkir ,HH337857,53,College,45 Boulevard Bernoussi,Safi,46000.0,N,5,Y,Mortgage
1294,A00002534,Mohammed Amine Amine,N956444,39,Bachelor,41 Hay Hassan II,Essaouira,44000.0,N,5,Y,Mortgage
1295,A00006789,Youssef El Yousfi,AB565118,34,College,7 Hay Centrale,Sale,11000.0,Y,7,Y,Mortgage
1296,A00002706,Kawtar Bachri,CC390715,61,Bachelor,44 Rue Hassan II,Fes,30000.0,Y,3,N,Rent
1297,A00004395,Omar Alaoui,JA358154,50,Bachelor,16 Lotissement Bernoussi,Guelmim,81000.0,N,3,Y,Own
1298,A00009187,Ahmed El Idrissi,AB458378,39,Bachelor,32 Lotissement Hlioua,Sale,11000.0,Y,2,Y,Rent
1299,A00006162,Khadija Lahlou,G713006,61,PhD,30 Lotissement Al Massira,Kenitra,14110.0,Y,2,Y,Mortgage
1300,A00006327,Fatima Ezzahra  Kibala,N280449,54,College,47 Residence Al Houda,Essaouira,44000.0,Y,6,Y,Rent
1301,A00003510,Rachida Bennani,EE998261,64,,14 Rue Al Massira,Marrakech,40000.0,Y,6,Y,Own
1302,A00009311,Yahya Tazi,M914435,35,College,4 Residence Centrale,El Jadida,24010.0,Y,5,Y,Own
1303,A00006164,Khaoula Salhi,EE645515,44,Bachelor,38 Boulevard Bernoussi,Marrakech,40000.0,N,7,Y,Mortgage
1304,A00000458,Jamila Radi,CC943412,29,Bachelor,1 Boulevard Centrale,Fes,30000.0,Y,4,Y,Mortgage
1305,A00004884,Hassan Alaoui,EE613522,26,High School,45 Boulevard Hassan II,Marrakech,40000.0,Y,3,Y,Mortgage
1306,A00008961,Kawtar Fadili,W603758,63,Bachelor,3 Residence Bernoussi,Settat,26000.0,Y,6,N,Rent
1307,A00000288,Adam Kibala,KB732635,49,PhD,3 Residence Salam,Tanger,90053.0,Y,7,N,Own
1308,A00001063,Hajar Skalli,AG176706,64,High School,3 Hay Hassan II,Rabat,11025.0,Y,7,Y,Own
1309,A00000207,Aya Skalli,AG322958,26,College,25 Hay Hassan II,Rabat,11025.0,Y,5,Y,Mortgage
1310,A00001633,Mohammed Amine El Fassi,BJ394835,61,High School,47 Hay Bernoussi,Casablanca,20220.0,Y,4,Y,Own
1311,A00005130,Mohamed Metouali,JC580381,50,Masters,43 Avenue Hlioua,Taaroudant,83000.0,N,2,Y,Mortgage
1312,A00000041,Hiba Dadi,AG250029,35,College,4 Residence Al Houda,Rabat,11025.0,Y,2,Y,Mortgage
1313,A00006811,Malak Benchikh,AG404621,32,College,15 Residence Hlioua,Rabat,11025.0,Y,6,Y,Own
1314,A00007869,Amine Banoune,R548088,64,High School,26 Residence Mohammed V,El Hoceima,32000.0,N,2,Y,Rent
1315,A00001203,Amine Bachri,KB304315,40,Bachelor,36 Hay Hassan II,Tanger,90053.0,Y,5,Y,Own
1316,A00000367,Youssef Oufkir,X993102,37,College,43 Rue Centrale,Dcheira El Jihadia,,Y,5,Y,Own
1317,A00008579,Ahmed Amine,X259493,39,High School,37 Residence Al Massira,Imouzzer,,Y,5,Y,Mortgage
1318,A00006055,Zineb El Fassi,DN127368,64,Bachelor,29 Boulevard Zerktouni,Meknes,50010.0,Y,5,Y,Own
1319,A00008455,Kawtar Eddoughmi,DN915581,64,Masters,46 Residence Al Massira,Meknes,50010.0,Y,6,Y,Rent
1320,A00003950,Kaoutar Oufkir,AB956987,36,MD,31 Avenue Al Qods,Sale,11000.0,N,3,Y,Rent
1321,A00001386,Taha Amine,DN790335,33,Masters,8 Boulevard Zerktouni,Meknes,50010.0,Y,7,Y,Mortgage
1322,A00009047,Zineb Dadi,N376961,46,College,39 Rue Al Qods,Essaouira,44000.0,N,2,Y,Own
1323,A00000592,Meryem Lahlou,X159908,43,Bachelor,36 Hay El Fadl,Echemmaia,,N,4,Y,Own
1324,A00007495,Adam Kibala,CC968620,30,MD,43 Residence Hassan II,Fes,30000.0,Y,5,Y,Own
1325,A00003048,Kawtar Fakhir,CB289515,37,High School,39 Boulevard Al Houda,Sefrou,31000.0,Y,2,Y,Rent
1326,A00002130,Fatima Mansour,L943588,28,High School,13 Residence El Fadl,Tetouan,93000.0,Y,4,Y,Own
1327,A00007566,Ahmed Lahlou,X682953,46,Bachelor,36 Boulevard Hassan II,Townshend,,Y,4,Y,Own
1328,A00008811,Aya Oufkir,N977882,29,Bachelor,42 Hay Al Houda,Essaouira,44000.0,Y,6,Y,Own
1329,A00005230,Amine Moufkir ,X622570,60,Masters,39 Boulevard Al Houda,Tillouguite,,Y,4,N,Own
1330,A00007989,Khaoula Tazi,JK635119,63,Masters,23 Residence Hlioua,Agadir,80000.0,Y,6,Y,Own
1331,A00001032,Khaoula Fakhir,AB620964,50,MD,45 Hay Al Qods,Sale,11000.0,Y,4,Y,Rent
1332,A00004166,Ahmed Amine,DN457633,51,PhD,43 Boulevard Zerktouni,Meknes,50010.0,N,6,Y,Rent
1333,A00009538,Salma Bennani,X526883,54,Masters,11 Boulevard Al Massira,MideltDakhla,,Y,5,N,Mortgage
1334,A00009287,Zineb El Idrissi,BJ639881,40,Bachelor,1 Hay Salam,Casablanca,20220.0,Y,4,Y,Rent
1335,A00001552,Amine Kibala,F127911,63,High School,14 Rue Al Massira,Oujda,60010.0,Y,5,Y,Own
1336,A00002004,Hiba Mansar,CC988303,61,Masters,48 Lotissement Centrale,Fes,30000.0,Y,3,Y,Mortgage
1337,A00007214,Youssef El Yousfi,LF866054,56,College,46 Hay Al Houda,Fnideq,93200.0,Y,3,Y,Own
1338,A00003534,Omar Bennani,X626363,38,PhD,12 Avenue Hlioua,Ain Taoujdate,,N,6,Y,Mortgage
1339,A00002548,Meryem Skalli,L576402,31,Masters,18 Residence Bernoussi,Tetouan,93000.0,Y,7,Y,Rent
1340,A00005055,Rania Tahiri,X316421,43,,30 Hay Salam,Boudinar,,Y,6,Y,Rent
1341,A00006940,Aya Bennani,CC915069,33,College,35 Lotissement El Fadl,Fes,30000.0,Y,3,Y,Rent
1342,A00004565,Fatima Benchikh,BJ721905,35,High School,28 Avenue El Fadl,Casablanca,20220.0,Y,7,Y,Rent
1343,A00003342,Khadija Amrani,CC641864,64,High School,40 Hay Hassan II,Fes,30000.0,Y,3,Y,Own
1344,A00003335,Malak Eddoughmi,T717864,54,High School,24 Residence Al Qods,Mohammedia,28810.0,Y,6,Y,Own
1345,A00001169,Meryem Eddoughmi,KB785180,42,Masters,42 Avenue Al Qods,Tanger,90053.0,Y,4,Y,Mortgage
1346,A00000116,Noha El Idrissi,BJ773836,45,College,5 Residence Mohammed V,Casablanca,20220.0,Y,7,Y,Own
1347,A00009243,Hamza Berrada,JK739110,38,High School,32 Rue Hassan II,Agadir,80000.0,Y,5,Y,Mortgage
1348,A00004627,Hajar Fadili,AB925389,42,College,11 Residence Al Qods,Sale,11000.0,Y,3,Y,Rent
1349,A00003296,Taha Dadi,KB486088,28,Bachelor,33 Lotissement Al Qods,Tanger,90053.0,N,7,Y,Rent
1350,A00008336,Khaoula Bate,KB668504,26,High School,15 Lotissement Al Houda,Tanger,90053.0,N,7,Y,Rent
1351,A00006958,Aziza Salhi,KB731658,42,Bachelor,9 Residence Mohammed V,Tanger,90053.0,Y,5,Y,Rent
1352,A00008782,Mohammed Amine Lahlou,BJ561519,46,High School,42 Boulevard Al Massira,Casablanca,20220.0,Y,2,Y,Mortgage
1353,A00002720,Mohammed Amine Moufkir ,X793920,52,Bachelor,14 Lotissement Bernoussi,Er-Rich,,Y,3,N,Rent
1354,A00009356,Mohammed Amine Moufkir ,AG845461,38,Bachelor,24 Boulevard Hassan II,Rabat,11025.0,Y,3,Y,Own
1355,A00004665,Khadija Tazi,X615922,29,PhD,6 Avenue Mohammed V,Khenifra,,N,6,Y,Mortgage
1356,A00005549,Youssef Moufkir ,AB178024,28,Bachelor,49 Boulevard Al Qods,Sale,11000.0,Y,5,Y,Own
1357,A00003639,Zineb Moufkir ,CC324630,63,Bachelor,39 Residence El Fadl,Fes,30000.0,Y,4,Y,Rent
1358,A00001070,Ahmed Bachri,X103342,25,College,7 Hay Al Massira,Ouezzane,,Y,3,Y,Rent
1359,A00002440,Rania Benchikh,L528789,49,,11 Lotissement Salam,Tetouan,93000.0,Y,6,Y,Rent
1360,A00003019,Meryem Bate,G792793,33,PhD,37 Lotissement Bernoussi,Kenitra,14110.0,Y,2,Y,Mortgage
1361,A00003771,Omar Oufkir,X398395,56,High School,11 Rue Salam,Khemisset,,Y,4,Y,Mortgage
1362,A00002442,Meryem Mansour,P118235,45,College,32 Rue Hlioua,Ouarzazate,45000.0,N,7,Y,Own
1363,A00007751,Aziza Ouazzani,X959577,57,PhD,3 Hay Bernoussi,Tazart,,Y,2,Y,Own
1364,A00002400,Taha Banoune,N541968,50,Bachelor,41 Lotissement Centrale,Essaouira,44000.0,Y,4,Y,Rent
1365,A00004273,Youssef Metouali,BJ394695,36,Bachelor,22 Hay Mohammed V,Casablanca,20220.0,Y,4,Y,Rent
1366,A00002899,Zineb Ouazzani,X980896,32,College,42 Avenue Hassan II,Ouezzane,,Y,7,Y,Own
1367,A00008306,Aziza Amrani,JK809406,57,Bachelor,46 Hay El Fadl,Agadir,80000.0,Y,2,Y,Mortgage
1368,A00005195,Othmane Alaoui,DN186079,62,Bachelor,25 Avenue Mohammed V,Meknes,50010.0,Y,3,Y,Own
1369,A00000836,Hassan Fakhir,DN968475,30,Bachelor,20 Residence El Fadl,Meknes,50010.0,N,5,Y,Mortgage
1370,A00007576,Mohammed Amine Jamal,AG947273,29,Masters,24 Hay Bernoussi,Rabat,11025.0,Y,7,Y,Rent
1371,A00000885,Omar Bachri,DN915514,45,College,39 Lotissement Mohammed V,Meknes,50010.0,Y,5,Y,Mortgage
1372,A00008883,Jamila Mansour,X764773,26,High School,40 Boulevard Zerktouni,Oulad Mtaa,,N,2,Y,Mortgage
1373,A00001948,Aya Salhi,L199579,42,Masters,48 Lotissement Zerktouni,Tetouan,93000.0,N,6,Y,Own
1374,A00005476,Meryem Oufkir,X954671,58,College,35 Avenue Bernoussi,Mellab,,N,6,Y,Mortgage
1375,A00000473,Adam Mansar,CC848974,36,Bachelor,19 Lotissement Al Houda,Fes,30000.0,N,7,Y,Own
1376,A00001726,Kawtar Amrani,DN208370,61,Bachelor,44 Boulevard Mohammed V,Meknes,50010.0,N,2,Y,Rent
1377,A00002566,Adam Bate,DN955906,28,Bachelor,36 Rue Mohammed V,Meknes,50010.0,N,3,Y,Mortgage
1378,A00007832,Kawtar Salhi,JK548232,33,MD,19 Residence Centrale,Agadir,80000.0,Y,7,Y,Mortgage
1379,A00005231,Rachida Mansour,X849300,29,High School,21 Avenue Centrale,Bni Gorfet,,Y,5,Y,Own
1380,A00000375,Fatima Ezzahra  Benchikh,X964397,26,Bachelor,28 Hay Al Massira,Sidi Slimane,,Y,7,Y,Rent
1381,A00002717,Omar Bachri,X769606,26,High School,36 Boulevard Hassan II,Haj Kaddour,,N,3,Y,Rent
1382,A00003690,Mohammed Amine Metouali,M484911,58,Masters,19 Avenue El Fadl,El Jadida,24010.0,N,6,Y,Mortgage
1383,A00001832,Jamila Tazi,X231842,39,High School,20 Rue Al Massira,Moulay Bousselham,,Y,7,Y,Rent
1384,A00005259,Othmane Amine,LC211299,55,Bachelor,4 Lotissement Bernoussi,Chefchaouen,91000.0,N,4,Y,Rent
